A_count	T_count	G_count	C_count	Geneid	d11_KO_Lhx8	d11_KO_Stat3	d11_KO_Sub1	d13_KO_Ccnk	d13_KO_Dynll1	d13_KO_Ell3	d13_KO_Foxr1	d13_KO_Hes6	d13_KO_Kdm1b	d13_KO_Mef2b	d13_KO_Nobox	d13_KO_Noto	d13_KO_Sfr1	d13_KO_Tbpl2	d13_KO_Tcf25	d13_KO_Thap7	d13_KO_Ybx3	d11_WT	d13_WT
4	28	9	59	Arid2	49.955	56.145	59.085	32.725	36.8	21.74	28.57	18.625	24.795	26.715	32.495	26.445	26.865	33.64	30.94	22.495	37.325	24.5	25.55
10	12	44	34	Cep83	121.555	130.16	96.785	50.58	100.795	39.235	38.085	38.81	36.27	31.71	51.95	42.075	40.915	85.845	44.01	43.205	64.245	57.285	43.72
11	21	35	33	Sun1	147.55	185.74	136.93	52.415	140.56	28.21	38.045	25.935	37.09	34.785	104.455	39.85	40.645	100.33	44.98	38.425	74.955	71.44	34.72
15	21	21	43	Ints7	55.145	81.505	68.38	50.22	118.735	25.28	32.67	25.52	32.585	29.925	100.1	32.76	33.28	57.445	37.93	29.7	37.76	47.62	30.74
13	12	43	32	Ankrd11	76.72	107.485	104.315	27.02	101.44	6.98	10.305	6.575	15.585	8.755	73.225	14.72	9.365	49.425	10.79	10.86	33.87	40.945	7.745
12	15	34	39	Gpbp1l1	91.965	65.245	89.17	165.515	74.125	165.76	167.075	143.82	179.085	148.87	119.735	151.22	160.725	126.895	167.775	170.135	132.36	189.035	176.205
12	6	40	42	Klhl2	21.355	26.84	25.48	24.57	27.575	20.36	24.145	20.53	18.865	21.315	41.645	25.355	21.015	20.74	18.81	18.045	21.505	31.43	20.855
10	11	46	33	Hnrnpa0	252.78	299.04	255.045	162.875	395.235	147.98	192.645	134.72	199.23	175.62	273.86	162.22	166.335	257.41	183.965	148.095	181.825	282.7	187.485
13	23	28	36	9430038I01Rik	12.205	9.025	13.39	21.04	18.42	17.025	19.66	20.25	16.245	21.96	30.9	20.19	23.65	10.37	14.91	28.18	16.23	16.195	13.115
17	24	27	32	Yif1b	133.115	125.545	167.575	178.275	110.935	110.51	97.975	117.94	123.6	131.265	239.63	145.075	112.675	142.53	96.93	146.505	132.19	137.755	124.165
7	18	18	57	Wdr82	70.97	94.375	71.335	75.37	92.59	49.115	59.79	46.01	66.06	57.945	93.53	53.745	65.75	76.83	73.075	52.265	60.36	92.695	53.425
12	19	31	38	Sec24a	14.295	21.39	15.805	11.665	15.775	6.805	8.485	6.42	10.475	7.52	20.16	9.465	9.245	10.88	8.62	7.66	13.26	21.065	7.02
16	4	64	16	Rab35	96.435	142.605	153.075	86.825	184	71.825	88.88	72.255	77.115	88.575	127.925	77.35	86.93	128.35	87.595	75.35	79.58	91.82	81.045
16	13	37	34	Stk31	529.335	622.755	398.345	114.915	480.945	65.325	86.865	72.63	91.125	66.835	202.275	72.72	90.07	321.4	108.135	77.45	189.89	110.105	79.54
18	9	57	16	Bcl9	26.75	27.605	36.255	36.915	38.575	20.28	29.325	17.41	27.945	26.54	44.375	24.28	28.38	21.975	35.73	28.34	25.86	35.905	27.95
12	10	40	38	Notum	4.82	5.84	12.1	0.455	13.165	0.235	0.525	0	0	0.035	2.87	0.07	0.475	2.225	0	0.07	0	0	0
17	22	26	35	Ddx10	305.445	388.78	305.63	143.635	288.405	82.55	89.275	75.015	95.325	87.975	174.595	93.9	89.1	273.475	106.77	111.935	143.4	159.455	85.175
23	14	41	22	H2afv	212.665	265.715	200.805	49.425	415.385	39.745	38.95	40.055	51.95	37.135	125.325	54.415	34.92	161.895	32.05	55.13	75.825	86.495	31.94
16	32	23	29	Smpd4	82.16	93.585	94.2	44.265	94.03	30.905	37.985	34.375	41.795	33.92	74.18	36.205	40.935	69.775	39.615	37.03	53.48	51.665	32.54
14	23	29	34	Efcab6	0.63	0.395	1.385	51.715	3.03	95.12	89.83	103.93	96.32	97.19	7.57	71.155	111.73	14.04	92.07	74.005	56.135	17.085	87.22
35	10	39	16	Pramef12	83.51	68.82	81.07	421.615	128.795	429.52	524.73	489.485	454.21	474.385	358.02	342.84	502.38	183.875	489.465	359.05	274.45	318.26	402.81
20	13	23	44	Snapc3	42.15	38.785	48.245	28.84	47.415	18	24.035	24.645	30.21	19.28	46.96	24.95	21.945	41.565	22.595	29.96	42.07	32.68	23.53
18	16	38	28	Mrps5	64.555	61.97	71.085	38.845	117.985	31.15	32.415	31.325	34.035	39.01	76.425	33.595	32.575	57.515	29.495	38.665	49.455	56.075	39.315
16	10	34	40	Esco1	52.635	72.885	52.275	18.265	47.87	13.415	15.37	12.255	14.235	12.46	24.17	15.02	13.08	39.635	15.575	12.955	24.005	19.385	13.145
11	17	17	55	Lrrc42	1139.75	1223.17	940.13	309.43	819.09	217.08	214.515	225.07	208.73	205.685	413.805	203.265	215.335	728.21	240.735	223.5	494.3	278.295	215.635
21	22	32	25	Thyn1	326.405	339.165	253.635	179.11	231.09	165.675	137.24	159.905	175.095	146.35	210.45	190.215	159.415	229.815	176.165	229.22	227.39	230.885	176.125
11	20	42	27	Ypel2	27.25	30.63	19.215	44.14	19.985	23.585	40.665	22.405	31.4	27.44	56.19	35.65	40.105	24.345	41.8	24.12	34.005	71.085	26.66
15	17	45	23	Ube2s	53.625	64.095	63.95	51.56	68.54	37.815	43.76	39.24	54.43	38.15	15.97	55.335	47.735	52.75	48.97	45.455	50.345	64.54	47.23
8	32	35	25	Yipf6	43.755	31.93	30.365	42.625	18.04	37.88	42.365	34.725	39.925	35.445	34.915	40.77	39.08	37.49	43.24	38.37	37.43	44.175	39.65
9	11	51	29	Hook1	130.985	163.325	122.88	98.92	116.59	86.63	101.75	80.695	88.715	86.25	136.415	91.185	94.44	106.38	121.965	91.185	97.045	79.185	113.47
21	28	22	29	Rdh12	1.405	4.505	2.395	8.325	3.75	6.12	7.645	7.525	11.07	6.605	5.43	9.4	9.365	5.165	9.375	8.28	6.425	6.45	8.01
6	14	28	52	Tmem50b	48.415	38.47	23.16	52.23	29.405	39.62	43.94	39.665	49.44	42.77	27.815	39.68	44.71	49.9	40.635	43.15	65.12	48.53	36.735
18	14	36	32	Sbf1	93.63	98.79	99.11	121.59	84.865	68.055	106.015	66.87	86.095	98.25	125.705	96.595	107.92	80.755	127.7	88.71	82.23	103.895	99.645
6	8	29	57	Dnajc21	184.96	191.225	196.6	295.525	168.715	313.635	324.45	296.01	290.36	292.925	300.385	292.405	285.035	268.5	289.365	292.68	257.575	257.565	303.615
19	21	28	32	Phf23	95.385	121.85	98.11	57.61	187.615	41.415	55.73	44.41	57.05	54.115	123.4	47.855	54.82	97.835	53.005	47.47	57.27	65.39	35.89
16	22	38	24	Armcx1	23.495	17.28	13.705	4.79	16.4	6.35	5.49	5.55	10.77	7.15	9.53	11.245	8.7	14.585	4.05	9.615	17.405	17.785	6.285
4	8	37	51	Ralgps2	49.84	79.165	59.315	29.635	48.45	21.655	26.23	21.505	26.7	23.985	29.76	23.055	27.01	47.23	27.975	23.665	29.985	29.71	24.67
28	12	40	20	Zfp687	87.325	115.585	104.97	70.12	73.235	51.225	82.955	54.14	60.425	69.615	74.795	63.165	81.115	67.155	95.505	58.435	58.155	60.96	64.29
10	11	45	34	Map7d2	136.06	199.735	176.05	143.02	140.97	103.01	111.43	79.67	106.145	104.815	140.135	108.82	104.745	152.565	125.9	118.315	110.205	120.92	114.48
25	22	28	25	Creb3l4	15.925	5.19	14.575	21.91	9.975	31.95	33.91	36.01	36.41	33.125	70.65	27.055	40.315	16.48	26.04	26.58	18.49	21.37	28.32
19	20	31	30	Ndufv3	81.005	51.67	64.47	142.775	94.35	172.79	131.78	151.425	148.66	148.855	133.93	216.68	137.27	124.73	137.295	190.5	142.625	141.32	186.935
8	12	61	19	Ttyh3	40.315	42.47	45.165	91.67	60.495	80.545	121.84	83.005	89.725	108.92	57.72	84.315	127.11	35.74	119.005	67.01	73.99	57.735	91.16
20	22	25	33	Snrnp25	104.53	99.475	91.69	155.025	129.385	167.455	127.86	134.06	147.055	145.325	123.12	180.415	132.085	148.46	152.125	184.42	151.7	219.6	170.8
45	18	17	20	Sapcd1	50.735	75.71	49.335	14.075	28.74	2.125	3.66	1.285	2.28	2.205	27.91	6.36	1.37	33.92	2.155	2.905	14.145	6.56	1.29
22	18	25	35	Mvp	59.44	79.635	104.545	367.11	42.165	252.845	330.065	248.21	285.04	305.26	312.895	234.11	322.28	168.485	361.68	301.185	212.945	355.2	286.775
22	23	20	35	Ddx52	55.055	43.955	52.89	54.285	82.545	35.475	42.91	35.495	37.03	42.49	60.04	39.77	44.515	49.635	48.81	48.32	53.6	60.59	35.68
28	19	32	21	Fam131a	4.75	7.785	13.245	28.515	16.38	26.545	34.41	26.225	23.015	35.285	53.915	30.03	31.59	22.99	28.59	30.145	23.125	37.015	25.23
21	19	26	34	Wibg	39.25	44.715	66.425	50.88	52.48	36.695	39.11	37.02	42.885	30.08	47.785	45.425	42.575	41.86	40.875	44.715	35.23	52.71	35.33
19	21	42	18	Helz	38.935	48.6	41.66	27.19	39.405	9.525	15.46	9.66	12.71	13.615	44.52	14.405	15.365	32.785	16.68	15.825	25.14	23.7	13.98
5	9	32	54	Skap1	0.45	0.655	7.89	88.86	5.74	149.37	113.93	157.595	123.59	128.62	64.795	133.855	132.115	50.695	108.54	129.395	81.13	80.255	133.855
4	11	53	32	Arhgap10	22.665	33.93	43.59	128.375	40.66	102.315	128	96.82	102.525	113.105	87.465	94.42	120.65	58.06	129.225	102.205	74.14	109.97	104.165
15	17	29	39	Mrpl9	107.645	116.535	111.42	183.095	120.96	165.61	195.005	185.42	172.915	176.47	153.945	134.99	179.265	150.47	186.195	165.175	167.135	179.69	166.21
23	24	27	26	Asb8	58.935	56.2	88.175	144.74	72.13	146	152	156.16	136.145	159.555	96.52	137.52	158.635	111.01	154.625	156.67	123.955	171.93	141.94
25	30	25	20	E130201H02Rik	0.09	1.475	0	0.09	0.295	0.485	0.18	0.685	0.74	0.355	0.285	0.745	0.485	2.145	0	0.445	0.08	0	0
14	18	28	40	Srbd1	118.055	157.175	116.61	88.805	93.1	53.72	71.935	68.97	65.29	60.325	138.06	63.415	75.495	106.83	74.075	70.415	82.325	65.065	69.05
20	11	29	40	Uvrag	55.815	53.22	56.765	95.335	45.895	72.215	94.13	81.11	94.51	85.27	76.46	67.91	105.555	60.57	100.345	67.715	62.075	61.44	75.27
28	17	38	17	1700061G19Rik	0.955	0.825	0.415	4.225	2.865	4.93	3.75	5.305	5.46	2.835	0	3.275	5.97	2.13	6.71	3.815	1.965	2.105	5.26
32	20	24	24	Brd8	73.24	83.235	66.97	46.44	106.91	37.235	41.91	34.86	47.93	34.555	65.065	43.74	40.535	67.42	40.615	42.86	59.055	54.095	39.04
15	19	33	33	Plekhj1	152.775	136.93	122.185	98.355	160.165	105.46	100.68	89.685	111.8	98.195	108.8	116.4	110.175	129.87	100.765	116.265	137.735	97.36	93.235
19	14	43	24	Naa35	175.045	164.915	130.74	138.56	192.19	103.985	124.075	104.66	126.415	115.49	167.445	109.775	130.165	158.74	136.28	130.72	135.51	173.645	109.865
15	20	30	35	Troap	17.195	15.33	9.56	26.085	26.035	13.85	24.465	22.285	17.39	22.92	30.91	12.855	28.53	29.64	18.01	22.16	30.565	17.445	16.23
11	20	38	31	Zc3h6	26.375	39.92	29.14	15.67	39.335	34.86	35.615	34.125	34.88	33.825	13.53	26.64	38.505	23.475	35.78	23.815	24.835	19.82	31.995
20	23	31	26	Brpf1	74.01	125.5	88.805	35.735	87.095	12.895	18.74	13.115	17.575	15.865	56.905	23.88	18.87	52.69	20.715	16.355	37.965	35.12	15.8
19	13	27	41	Ndor1	70.265	73.46	62.535	25.095	63.555	15.235	21.485	14.925	16.68	20.15	36.145	22.765	20.645	38.515	20.9	21.085	32.205	25.39	21.455
8	11	50	31	Eml4	99.29	140.485	106.59	91.755	174.95	55.805	71.17	48.16	57.03	64.75	116.465	75.085	68.205	92.92	85.8	66.105	68.66	76.5	62.745
6	9	36	49	Fbxo43	10.875	8.26	23.075	12.99	8.53	12.475	17.11	14.27	15.175	13.5	15.26	13.305	19.36	13.54	20.285	14.29	16.705	16.06	12.725
17	6	47	30	Stxbp5	17.925	20.875	19.645	11.35	16.61	10.92	12.17	10.53	11.505	9.9	16.295	11.9	13.575	12.505	11.045	8.66	13.405	11.975	12.265
23	20	15	42	4930562C15Rik	6.705	1.315	9.325	229.405	1.06	326.93	366.43	311.775	240.045	368.06	32.425	288.975	284.82	73.09	232.725	265.97	141.94	108.405	224.48
28	7	52	13	Tsc22d4	44.955	77.01	91.79	131.98	77.865	75.92	97.38	74.54	78.91	98.56	138.1	80.64	108.845	59.035	108.465	83.11	66.22	80.57	80.74
15	20	38	27	Gins3	88.565	114.65	69.24	20.77	60.455	11.91	17.395	11.475	14.96	13.95	37.925	10.845	15.15	65.645	15.27	14.585	37.26	17.94	14.27
24	18	33	25	Sfi1	80.24	83.81	94.605	69.52	94.06	46.565	54.475	47.995	56.455	55.23	35.39	57.4	60.925	82.995	73.44	57.985	92.225	73.48	57.77
18	18	24	40	Wsb1	213.76	194.78	171.54	58.68	131.76	31.8	50.59	37.025	57.835	38.195	135.84	55.375	39.435	126.49	33.49	45.455	115.585	127.545	38.18
20	14	18	48	Scyl1	77.07	65.965	88.555	116.125	74.34	77.11	93.68	74.215	90.49	97.705	99.235	90.03	100.1	94.195	101.705	94.655	88.8	134.955	82.855
17	18	29	36	Cnot10	162.345	162.785	147.005	122.895	257.415	95.03	110.12	98.405	92.755	102.515	161.95	107.685	103.215	131.805	109.455	101.285	124.09	139.145	103.86
12	18	44	26	Aacs	22.505	34.76	42.78	19.57	77.725	10.895	11.975	8.245	15.585	13.885	79.345	15.385	18.1	26.675	13.155	13.965	17.94	34.435	13.325
21	24	28	27	Wrnip1	105.405	135.105	117.685	68.06	133.86	43.18	48.285	43.34	58.995	44.885	112.855	52.035	46.12	93.045	51.63	49.285	59.57	104.185	56.15
13	16	31	40	Dlst	117.21	125.875	107.82	185.975	161.025	163.51	191.695	171.48	168.81	178.59	161.105	146.38	183.98	138.615	212.285	158.595	144.505	164.16	169.15
11	25	31	33	Pigt	74.285	73.435	92.585	35.025	88.885	23.83	29.71	25.76	30.505	33.65	44.22	34.9	34.645	67.175	33.94	33.03	53.11	53.385	36.22
14	21	30	35	Polr3h	42.755	54.355	67.85	79.05	60.38	89.695	70.43	77.6	93.17	85.71	39.165	77.53	81.13	64.185	88.185	84.875	70.81	72.65	79.41
10	11	38	41	Fbxo34	12.18	17.18	19.89	49.15	26.275	45.99	62.42	52.3	48.685	54.515	38.25	37.535	60.99	28.14	58.665	39.555	27.075	39.475	45.45
17	23	24	36	Mrps34	85.61	59.405	66.62	65.585	66.855	83.63	67.015	77.285	104.19	78.185	92.09	90.33	83.485	96.515	69.515	100.915	98.365	123.865	93.425
15	18	33	34	Nme3	101.485	72.91	65.59	124.72	56.18	124.48	112.845	117.215	120.805	124.975	85.555	149.11	126.34	136.575	125.055	147.705	125.56	187.025	131.77
35	18	25	22	Trim39	129.65	117.325	98.61	77.53	62.785	83.96	94.075	83.67	79.66	78.11	50.15	88.58	76.7	82.44	85.275	65.14	80.35	61.48	89.015
26	24	37	13	Spz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805	0	0
19	24	27	30	Lias	85.265	69.795	77.495	111.455	97.01	99.23	98.085	89.31	94.265	100	91.785	94.045	79.885	101.19	96.42	117.87	95.935	148.13	96.495
11	9	42	38	BC005537	380.685	335.675	363.42	385.085	355.445	400.68	440.985	365.465	421.45	395.64	479.775	469.37	449.82	320.34	480.325	395.945	371.495	425.43	481.85
17	23	31	29	Cdk5rap3	62.66	71.885	72.015	83.855	112.5	68.96	75.84	71.68	65.81	81.905	116.95	73.985	70.86	73.75	74.36	80.485	67.125	70.7	74.725
26	11	33	30	Cttnbp2nl	11.275	13.82	19.76	9.83	31.2	6.805	11.71	8.305	8.375	10.07	20.085	6.135	11.885	10.975	10.425	8.31	9.135	14.945	11.475
9	17	47	27	Abtb1	43.72	40.49	37.93	80.56	70.01	55.71	64.555	59.805	57.59	63.83	80.7	57.03	63.235	41.875	59.605	61.15	47.065	47.81	52.365
15	29	27	29	Smim12	127.92	96.945	110.87	139.11	110.86	121.93	117.54	136.4	127.93	136.475	147.285	154.875	132.17	155.255	110.325	177.13	140.815	164.31	136.895
18	15	25	42	Tusc3	187.305	151.61	157.74	199.08	109.22	201.7	194.155	216.145	204.855	204.44	130.68	192.86	202.77	188.565	165.86	196.685	228	156.6	197.725
23	16	35	26	Apobec3	10.44	7.51	21.23	1.175	15	0.47	1.09	0.48	1.595	0.655	4	1.72	1.12	8.355	0.095	1.575	14.32	7.65	0.245
7	31	24	38	Rilpl2	46.23	32.79	52.835	14.445	43.47	6.96	8.055	4.14	5.93	4.375	39.33	11.925	9.73	21.05	3.595	12.545	30.315	55.045	1.81
11	13	43	33	Pofut2	50.965	45.395	57.435	58.565	45.505	39.375	52.73	43.975	47.785	51.45	36.97	41.71	51.045	58.525	54.405	56.42	69.695	68.755	38.95
24	18	33	25	Tusc2	86.135	71.53	56.75	81.645	93.645	69.79	74.67	66.03	100.345	68.085	75.845	93.725	74.49	93.435	70.84	93.86	88.01	90.765	77.265
16	27	33	24	Med8	79.915	63.475	82.69	130.455	89.22	134.29	127.4	130.24	110.735	128.055	92.855	129.955	139.535	105.885	129.695	148.865	119.925	111.495	115.865
14	13	32	41	Herpud2	89.625	107.395	92.415	62.045	68.09	80.93	95.27	72.68	88.415	80.34	79.16	78.205	90.285	90.675	86.455	77.71	74.355	77.07	86.945
19	23	30	28	Slc19a3	2.04	1.495	2.72	2.27	3.625	1.14	1.59	1.15	1.785	0.525	5.195	0.425	1.425	1	1.05	1.505	2.38	5.66	1.605
17	14	34	35	Vps16	111.79	124.025	116.71	78.91	110.02	62.36	63.04	55.75	58.375	64.565	84.205	58.57	64.995	106.23	56.86	64.01	86.515	73.82	60.39
13	17	35	35	N4bp1	27.405	39.16	31.89	48.4	49.1	33.69	47.12	30.89	32.26	39.86	39.11	39.635	47.99	33.805	48.245	31.73	30.33	40.895	38.655
15	30	36	19	Rnf34	229.69	221.22	233.265	200.795	159.565	201.12	216.965	206.77	189.29	202.535	133.49	188.325	228.89	191.5	216.375	203.795	207.215	153.135	191.44
20	22	28	30	Selk	498.685	497.72	367.275	177.415	312.055	144.385	131.16	138.295	156.355	145.745	221.375	174.96	132.73	349.38	152.62	156.67	255.37	191.96	154.26
21	14	26	39	Nfkbiz	25.515	22.665	30.075	22.74	14.765	22.74	25.855	15.835	30.21	21.325	32.475	30.295	22.44	29.255	17.69	21.13	47.1	36.585	27.05
36	14	24	26	Ifitm2	343.31	321.41	276.63	27.67	228.1	6.46	19.165	14.5	28.495	17.79	137.915	30.15	13.24	203.075	4.73	32.555	171.735	109.41	3.385
22	26	34	18	Kank3	101.28	138.715	150.55	32.765	73.02	33.335	31.765	23.14	39.985	27.67	48.24	33.935	28.475	77.62	29.51	47.33	64.69	139.02	31.455
20	14	40	26	Maged2	522.27	436.055	295.51	81.21	176.535	34.63	61.49	47.905	115.445	49.84	239.61	84.175	65.43	301.055	25.835	148.785	413.345	712.755	25.545
26	11	37	26	Senp3	191.47	205.085	227.05	259	265.35	239.575	260.6	229.42	231.3	237.17	215.435	246.835	255.745	235.86	275.005	251.605	226.32	302.635	247.285
29	15	21	35	Hspb8	13.09	8.11	10.315	1.935	6.545	0.035	3.53	0.72	0.77	0.895	5.665	2.755	1.47	4.45	0.26	2.23	5.695	14.57	3.195
28	14	32	26	Lactb	58.055	39.055	40.595	96.68	43.64	61.735	60.66	54.625	76.375	58.715	142.795	72.24	74.21	80.17	88.215	84.615	71.505	110.66	75.345
17	13	40	30	Acox3	11.525	11.415	15.3	60.185	14.085	64.5	76.96	70.525	68.915	77.295	12.65	49.895	86.91	23.175	85.27	52.865	42.98	25.01	58.88
11	5	40	44	Pum2	88.575	116.46	106.57	80.31	87.89	62.33	81.58	55.65	73.86	66.025	65.33	66.535	74.555	79.375	83.23	63.78	70.225	82.335	76.825
13	9	41	37	Uck2	68.735	74.455	103.57	115.67	130.97	113.375	117.785	119.82	113.26	138.54	112.985	119.28	124.065	98.87	120.875	120.505	85.395	110.4	111.48
26	25	23	26	Dusp12	44.7	27.17	69.755	279.97	39.23	389.255	334.495	446.295	380.16	374.7	54.85	344.045	361.585	168.135	332.82	360.025	255.405	260.765	379.775
14	23	34	29	Arl4d	20.135	21.27	54.71	5.285	48.675	4.83	5.95	3.805	4.25	5.105	25.72	8.32	5.505	22.25	4.29	5.355	23.135	27.33	2.695
10	4	55	31	Trim44	121.68	154.56	106.09	82.14	116.415	46.545	65.32	41.64	53.13	54.695	112.63	58.355	64.225	88.935	73.42	60.485	84.115	76.18	50.375
11	23	25	41	Ckap2	51.94	65.145	57.32	55.315	99.93	37.165	42.195	42.57	44.21	40.81	55.695	36.86	45.565	54.195	44.405	46.02	44.785	48.085	40.115
14	13	35	38	Rnf114	232.79	264.57	251.925	387.245	229.585	319.055	373.62	362.275	339.905	347.55	334.685	274.675	387.38	250	401.185	320.82	303.795	293.08	308.605
19	11	42	28	Dnajb1	160.415	156.305	153.205	96.15	216.59	88.57	109.925	106.575	85.915	107.94	107.705	96.045	132.4	120.355	108.79	83.93	137.565	107.29	68.06
20	21	43	16	Sil1	146.58	126.425	138.12	482.715	89.945	616.565	504.75	625.685	554.82	603.25	254.255	538.5	586.29	269.09	478.69	465.06	383.98	301.74	575.14
13	12	36	39	Sgpp1	27.725	37.195	23.8	28.845	19.445	19.66	28.34	18.91	20.375	20.795	46.19	21.75	23.26	27.21	27.725	23.455	22.905	30.74	22.855
10	16	30	44	Ankrd17	92.62	142.63	115.61	61.825	104.315	40.49	62.885	39.41	40.775	50.815	77.09	43.615	60.725	75.9	63.215	41.05	60.705	51.035	54.21
20	12	25	43	Tfcp2l1	10.94	20.68	15.335	16.5	21	10.335	14.015	10.18	12.165	11.36	18.55	13.86	11.645	12.315	13.305	9.13	9.005	8.4	11.42
12	23	28	37	Ift122	118.18	172.275	118.405	62.04	114.39	28.255	41.905	31.575	35.195	37.325	63.185	32.93	36.385	113.97	44.25	38.055	60.865	34.38	33.09
19	21	26	34	Sf3b1	210.06	218.655	185.9	149.52	215.36	118.605	145.625	113.93	130.995	116.865	180.985	105.655	131.675	178.58	160.58	119.45	149.45	169.73	128.465
12	9	48	31	Tmem108	5.37	5.47	7.27	75.605	13.88	67.24	80.99	69.885	64.185	78.745	7.04	74.195	90.195	49.505	76.51	75.105	54.37	70.375	64.16
23	12	38	27	Zfpl1	82.9	69.86	83.765	112.96	51.635	91.305	98.715	113.53	96.85	123.355	109.115	105.63	120.38	87.795	86.51	114.115	102.02	106.835	92.9
18	16	43	23	Rrbp1	70.425	71.53	81.765	128.15	104.58	90.015	116.835	85.795	89.08	100.865	170.28	89.26	116.16	96.355	126.085	98.615	79.665	109.395	99.095
15	27	17	41	Sp6	0.995	1.865	1.995	0.265	4.945	0.12	0.22	0.27	0	0.275	0.385	0.04	0.285	0.985	0	0.2	0.27	0	0.23
7	17	19	57	Klf16	21.81	40.56	39.965	34.73	65.55	25.185	34.14	22.97	32.595	25.67	46.585	32.53	34.89	31.005	38.28	23.49	19.485	31.31	24.865
21	30	38	11	Akap12	21.195	20.795	60.275	529.025	73.375	749.94	838.055	663.98	624.685	782.3	225.84	659.43	668.39	207.985	687.125	587.29	416.655	351.82	743.43
18	14	37	31	Lamtor2	577.84	571.79	547.955	482.12	350.085	547.39	436.58	484.215	517.155	480.37	502.73	666.83	418.55	564.23	420.105	597.97	566.71	514.77	584.425
25	17	34	24	Cstf2t	45.76	49.05	27.145	33.595	52.02	26.725	29.85	25.845	33.37	23.805	33.69	26.4	29.19	48.365	33.005	32.96	35.65	38.95	29.77
17	32	17	34	Ndel1	104.06	144.285	134.295	120.945	178.24	83.635	119.155	96.96	102.02	102.85	136.4	89.675	114.155	110.865	121.145	97.665	86.225	150.955	95.21
19	13	36	32	Plekha3	30.095	28.39	39.475	99.74	39.375	98.56	94.53	94.625	88.5	96.54	76.705	119.845	97.28	56.785	110.375	98.76	85.455	69.385	103.015
26	19	23	32	Nxf2	109.035	67.285	40.42	12.315	233.08	4.17	4.15	1.485	3.575	3.395	88.115	5.325	3.38	114.645	4.59	6.545	24.035	12.615	1.85
12	16	44	28	Mov10l1	187.34	286.535	275.885	108.005	319.66	90.93	105.27	74.72	112.455	95.63	139.745	95.185	114.9	175.72	153.375	110.115	125.79	193.01	104.595
17	13	39	31	Rbm5	166.23	184.11	176.045	59.43	182.265	38.61	50.395	33.055	41.855	42.77	127.075	41.685	38.475	116.435	42.62	51.35	112.655	103.465	40.985
19	20	39	22	Pramel1	168.17	217.835	117.07	30.23	99.59	7.41	9.67	5.485	8.77	6.71	42.205	9.8	10.26	118.09	9.4	11.695	64.195	9.56	7.725
19	14	42	25	Tktl1	203.725	114.365	89.58	49.63	90.75	11.155	11.71	9.15	14.915	14.39	100.95	17.98	14.44	168.42	18.98	21.45	67.39	44.525	16.85
15	34	26	25	Tex13	152.75	196.64	106.865	31.665	120.355	10.335	14.985	7.185	15.385	10.15	111.895	26.265	13.345	126.91	11.54	20.985	56.58	41.88	13.78
37	24	17	22	Tex16	89.49	66.765	45.59	12.195	26.535	0.695	1.86	0.7	1.335	1.375	23.78	3.085	0.45	40.895	0.335	1.93	23.615	6.885	1.3
19	26	28	27	Lin28a	42.905	34.61	23.42	108.41	99.345	68.165	110.475	73.81	88.06	82.62	26.975	69.865	103.85	53.41	136.38	78.46	63.83	127.025	76.685
22	17	31	30	Tex11	214.89	247.3	115.765	47.14	157.665	24.09	23.975	20.405	39.52	21.5	127.81	29.15	28.57	183.54	34.24	35.455	82.925	67.42	24.79
11	15	38	36	Tex14	104.62	158.03	107.265	45.68	191.085	31.32	33.055	27.115	36.775	29.925	109.57	33.97	39.935	93.03	40.675	38.025	47.29	49.165	32.63
17	14	37	32	Tdrd1	39.125	33.64	93.21	280.71	115.64	250.875	329.23	267.28	288.745	289.285	100.865	222.885	316.93	161.155	382.815	265.81	187.305	294.985	310.485
27	13	23	37	Gtf2a1	11.365	15.84	8.45	3.345	26.855	1.775	2.825	1.775	4.015	2	12.545	3.11	2.895	6.925	3.925	2.78	6.32	14.015	3.24
15	18	39	28	Wdr6	81.91	95.185	68.25	39.62	140.035	20.11	25.74	19.245	22.27	24.98	126.585	23.22	22.81	80.37	24.525	31.055	49.18	52.965	19.24
16	28	23	33	Snhg1	224.2	212.585	247.965	54.775	365.895	54.055	52.8	33.12	68.795	35.16	146.75	68.625	30.965	180.575	38.855	60.25	103.37	187.765	34.605
19	27	19	35	Srrt	203.055	248.65	212.99	182.075	284.455	131.405	152.385	111.83	162.145	135.53	244.32	150.475	151.355	191.38	170.945	140.39	165.935	235.445	136.855
20	19	40	21	Slc12a9	9.445	15.415	14.555	50.48	29.35	34.175	47.265	35.445	40.16	48	34.705	40.26	54.1	20.66	49.29	34.265	29.415	27.04	46.33
15	22	22	41	Wasf1	132.455	171.335	143.355	62.915	171.74	43.1	54.95	38.81	46.075	46.05	100.64	48.405	49.98	111.815	54.325	52.855	73.4	87.645	47.44
23	18	25	34	Dpp7	36.115	38.105	57.915	70.6	83.01	57.805	51.39	53.035	48.2	62.255	67.875	64.06	52.67	63.7	51.915	66.87	63.295	54.825	55.13
15	22	43	20	Smarcd2	52.405	56.15	59.045	88.81	110.69	103.595	133.47	107.355	114.225	126.72	72.705	90.155	128.605	48.405	138.88	87.45	68.305	84.97	112.495
